Wallet_id,Balanced,Owner_ID,Credit_Card_ID,Debit_Card_ID,Bank_Number
W000001212,426709.48,U000000682,4906-9029-8093-4276,3869-9763-6808-3942,569-409261-0
W000001213,311643.54,U000000650,6827-5119-6040-8215,9266-2204-9244-0204,145-674066-2
W000001214,257126.8,U000000846,1204-6017-4612-7695,0051-0765-2912-7711,113-533515-6
W000001215,192389.26,U000000039,0548-4414-8385-8872,7788-0120-5704-9571,711-196735-0
W000001216,472341.81,U000000120,7318-2720-2164-9872,7205-3656-5296-5731,913-026264-5
W000001217,473383.49,U000001247,9534-6382-6550-0772,0794-3061-7247-1905,266-360422-8
W000001218,445469.61,U000001390,2192-3937-4485-8137,9630-5211-7219-0965,444-100168-3
W000001219,98600.02,U000000901,5796-6074-8766-7537,6768-7667-2942-2574,795-503935-7
W000001220,105327.33,U000001967,5014-7022-8282-0383,5628-9541-3841-5547,451-438057-6
W000001221,99668.67,U000000614,2731-0259-0435-0081,0226-0800-8622-5017,717-010413-9
W000001222,173779.34,U000000524,2058-3298-9283-6656,3201-7919-7253-8536,260-831971-4
W000001223,223841.64,U000000730,0185-9990-5139-7209,5637-1786-6322-0358,084-031744-9
W000001224,10552.68,U000001411,5662-3895-6387-8405,1881-8566-5567-5544,877-272122-2
W000001225,192873.7,U000000401,5976-1696-8162-4536,1264-7483-6134-8064,093-585419-8
W000001226,178799.97,U000001433,8823-6246-0438-6118,7826-7648-6673-0506,055-307835-4
W000001227,476498.06,U000000877,0632-5727-1820-1748,1835-2138-9888-8274,954-809082-7
W000001228,99099.98,U000001189,7323-1008-4365-6207,3333-4388-2483-8606,231-350956-7
W000001229,440533.22,U000001760,2731-0259-0435-0081,7557-1356-8940-7886,895-818019-9
W000001230,288359.87,U000000592,1727-2325-7628-5486,0374-4098-5708-9079,463-847396-8
W000001231,93936.62,U000000711,1727-2325-7628-5486,7818-7256-9991-7941,316-728683-1
W000001232,182976.68,U000000057,2936-7718-3490-7392,6393-6002-6570-1164,523-078643-9
W000001233,7799.13,U000001716,0678-7520-9543-0915,3932-8932-1087-7986,155-145244-8
W000001234,413071.65,U000001059,2225-1837-1330-0988,8522-6398-4656-7979,558-211782-2
W000001235,82533.97,U000000606,2868-2780-3860-4134,1301-3413-9971-3842,434-486652-4
W000001236,420183.53,U000000278,8231-9386-7190-1497,8624-7128-3175-7173,706-712511-8
W000001237,357342.32,U000001946,3669-3522-2734-1029,9371-5849-6655-7411,865-391560-4
W000001238,398390.87,U000000861,2093-7958-7194-3259,8314-2365-4254-4756,749-921172-4
W000001239,162393.56,U000001707,8561-9471-9507-2993,4388-7367-6673-0659,900-512773-1
W000001240,453321.76,U000001106,2527-2146-2060-7032,5400-0815-8163-6745,103-613296-7
W000001241,438215.22,U000001123,7070-4635-6385-4569,6182-9784-1385-8933,619-141617-5
W000001242,453668.11,U000000935,2678-2291-5012-1976,6030-7785-8234-4927,446-081128-8
W000001243,301798.74,U000000252,8664-1541-0956-2889,6546-4247-9879-9250,148-071058-4
W000001244,206960.98,U000001117,3864-5452-4578-3764,0416-7574-2362-5951,366-948144-2
W000001245,343258.61,U000001090,7151-2836-5751-8900,9507-7712-1308-5702,527-781447-9
W000001246,464900.35,U000001307,0074-1115-1264-4425,6062-4234-5139-3468,389-668181-4
W000001247,110915.82,U000001330,3708-5586-0395-6624,7320-7388-1896-4767,125-049214-7
W000001248,83811.81,U000000040,6877-5272-6356-9064,2186-2081-2151-4567,006-430079-5
W000001249,423125.91,U000000808,9056-2060-2645-3878,1179-6809-7376-5957,756-046038-0
W000001250,33095.16,U000001984,0696-2550-5310-3976,1243-6192-4371-2244,954-773236-8
W000001251,120420.62,U000001838,5180-5912-3469-5173,9355-7817-6479-4887,166-338897-1
W000001252,379263.65,U000001137,4066-9047-7244-5657,3038-6739-6582-9296,720-360081-3
W000001253,476101.71,U000001784,6532-1574-2940-0746,5757-1323-4042-0680,645-348948-1
W000001254,317047.1,U000001509,8062-0814-4827-6576,9857-3575-3796-1283,871-536370-1
W000001255,333120.54,U000001100,4782-3613-7741-2263,9857-3575-3796-1283,916-493655-4
W000001256,322340.48,U000000701,3558-1868-2112-4273,1975-2168-6566-4976,639-219130-4
W000001257,53542.87,U000001666,2053-4349-6891-7183,4575-6611-9931-7333,439-428145-5
W000001258,215150.58,U000001338,3193-1282-8321-0170,0924-7608-1200-8149,439-941696-5
W000001259,424592.71,U000000064,2487-2366-9143-6681,4638-1221-7695-6165,037-218123-0
W000001260,335300.8,U000001142,2428-0784-8872-5410,1885-7708-7079-0596,876-285926-3
W000001261,323147.68,U000001436,3167-4856-8463-2482,0063-1714-7059-5193,512-128091-4
W000001262,20754.92,U000001170,8693-4350-0938-2049,4291-4396-6984-2859,985-996487-2
W000001263,210083.98,U000001715,1324-5202-3525-4889,9350-7637-7447-3995,129-848544-4
W000001264,326589.14,U000000875,2482-1686-3760-2309,0906-8386-6153-8705,566-211489-2
W000001265,394990.91,U000001734,7353-5805-7369-2601,7548-4823-7898-0679,920-013313-3
W000001266,433516.94,U000001009,5386-2381-8886-0752,9307-0950-8291-3410,294-016576-8
W000001267,484285.19,U000001709,7179-4043-1380-9496,9778-7982-3570-7689,930-360849-5
W000001268,79233.5,U000001260,5059-5353-8097-4483,6595-2239-9386-7303,250-862269-3
W000001269,48321.43,U000000243,5264-9806-8906-9810,0358-1632-2756-3570,214-815005-0
W000001270,449954.86,U000000831,3291-1669-3612-4581,3502-1209-5100-9625,229-478681-4
W000001271,63776.12,U000001303,8490-7445-2192-6880,3305-6173-4612-9932,122-240022-3
W000001272,112451.98,U000000028,0715-0564-2460-9565,1802-7884-4365-8886,331-095318-5
W000001273,358460.84,U000000640,7691-8276-4573-2845,9611-3332-4469-9181,453-218055-4
W000001274,225917.65,U000000700,7088-4497-9465-1359,7217-0610-9339-7697,032-851596-1
W000001275,474622.27,U000000960,0852-7391-0823-1862,7697-0071-2265-8532,737-225332-9
W000001276,152080.64,U000000565,5530-1570-2693-9196,5637-1786-6322-0358,229-781570-1
W000001277,463065.03,U000000097,0702-8952-4432-4328,6914-2404-3080-6017,504-708993-4
W000001278,398941.63,U000000914,3806-8782-7498-4612,6816-1102-5821-9176,331-425311-9
W000001279,359285.65,U000001821,0647-4444-3084-4629,7312-2550-2653-9598,831-595606-1
W000001280,347969.54,U000001638,3309-5067-1064-8799,2983-3796-8292-1118,526-745544-2
W000001281,179283.96,U000001844,6019-1514-4209-8487,2353-3653-1870-1637,730-208803-0
W000001282,445758.38,U000001555,0878-7508-0319-6115,3116-9388-1268-4687,062-335714-0
W000001283,138780.19,U000000615,2116-2533-8083-5342,6728-6949-2802-4931,727-728982-6
W000001284,89743.58,U000000667,7550-1419-6418-7978,8854-7095-2735-2614,360-329464-8
W000001285,360955.75,U000000033,4056-5919-5824-9385,1724-0810-8475-6836,081-624382-8
W000001286,228398.83,U000000482,0255-0906-9911-4938,7620-2819-5260-7298,635-032947-8
W000001287,289455.21,U000000796,3055-1182-6705-7232,6274-2291-2174-4577,514-307692-8
W000001288,189263.92,U000000016,4827-4773-0722-9505,2376-0701-3300-8868,269-794647-6
W000001289,250552.77,U000001791,5117-9189-9941-3384,9035-6877-4029-7612,702-418964-3
W000001290,402647.37,U000001495,2581-0976-2693-5960,3502-1209-5100-9625,341-030322-7
W000001291,224599.62,U000001786,4788-2521-5653-7550,4164-1898-3021-4650,109-540584-2
W000001292,244654.48,U000000184,6144-3642-0605-8158,6391-7357-6989-8890,480-357149-9
W000001293,307132.99,U000001971,2281-8337-9512-6924,7101-7078-7836-6933,236-012313-1
W000001294,206596.69,U000001624,1792-2732-9128-8742,4872-0817-9020-8515,002-579715-8
W000001295,137553.79,U000001698,9619-4257-5143-4002,2948-3249-8731-1345,270-967723-8
W000001296,399346.67,U000001450,1867-0341-0811-8796,4150-0450-5832-8363,228-720364-0
W000001297,11926.68,U000000571,0722-2636-2231-3352,1964-2173-6947-3476,434-456791-0
W000001298,15240.41,U000000622,2678-2291-5012-1976,3037-0054-2706-2013,269-310455-4
W000001299,87167.43,U000001376,7596-9657-8229-7364,0201-7943-8601-2205,087-453421-6
W000001300,480451.96,U000000540,1734-9768-4726-0702,3145-6749-7131-8220,870-146618-2
W000001301,143815.2,U000001863,8229-5364-6609-9221,0517-4225-5208-1868,769-550538-6
W000001302,243933.77,U000001675,8562-8895-6442-5877,4388-7367-6673-0659,795-100319-2
W000001303,212809.45,U000001400,3134-4438-3690-7400,7679-4781-6248-3380,782-493114-0
W000001304,386999.83,U000000489,5685-9474-6813-8483,2185-6712-2220-4720,453-473017-3
W000001305,287141.37,U000001517,1747-2086-3002-0466,1806-3092-2044-9915,035-479730-5
W000001306,313629.8,U000001127,7518-2352-3948-0263,1905-1760-6586-7765,181-291917-4
W000001307,208934.4,U000001578,2524-8505-5902-8227,4157-4537-3523-4940,942-814037-7
W000001308,207660.26,U000000787,8925-0779-3817-6700,4332-9337-6341-3516,434-456791-0
W000001309,53723.88,U000000854,9461-7402-3354-3172,2185-6712-2220-4720,265-544462-4
W000001310,252257.18,U000000526,3314-0100-1429-0077,6777-4267-9350-7033,669-716019-4
W000001311,388118.92,U000000551,3271-2289-1992-0365,8826-1868-7172-1795,394-659198-2
W000001312,330854.22,U000000568,6952-1058-3208-4198,4077-0356-2642-1672,701-310554-2
W000001313,72805.07,U000001391,4374-2255-7355-1115,9159-1750-8453-1652,665-914295-0
W000001314,176975.97,U000001550,6727-0278-5557-7322,5485-8275-1744-8294,439-941696-5
W000001315,260045.86,U000000231,7863-8155-7017-1085,6768-7667-2942-2574,446-081128-8
W000001316,204212.19,U000000100,4068-9168-3812-4629,4517-2474-3887-3566,613-337555-2
W000001317,132876.32,U000001914,3806-8782-7498-4612,8577-3874-1346-4572,849-764519-0
W000001318,34857.43,U000001457,4786-8330-6644-2476,6767-7480-9864-3536,706-712511-8
W000001319,371668.12,U000000892,7318-2720-2164-9872,6777-4267-9350-7033,706-712511-8
W000001320,425206.97,U000001655,7045-2734-2167-5194,7125-8040-9039-4102,880-109954-6
W000001321,350071.28,U000001518,2474-9708-5591-8465,7419-2532-9052-0497,468-934843-4
W000001322,54781.1,U000001074,3834-8050-4161-3574,6182-9784-1385-8933,165-195361-1
W000001323,296055.94,U000001469,8396-6719-6498-6646,1004-0704-5117-0464,123-750004-4
W000001324,94581.11,U000001425,1446-9551-4721-3165,7888-2210-8514-2935,322-833362-6
W000001325,395143.53,U000001370,0506-8752-9207-0637,1150-9351-5028-8303,154-936193-3
W000001326,380027.94,U000001989,8839-1865-7752-7022,1316-5782-3578-7864,766-692380-8
W000001327,104831.14,U000001977,2076-9465-2074-0065,2735-3105-5032-0928,448-508483-7
W000001328,462036.27,U000001764,3222-6590-1188-3597,8512-3211-7408-6077,478-001414-1
W000001329,353069.3,U000000481,4886-7724-1487-1132,4410-2772-9963-5720,967-054439-2
W000001330,128722.0,U000000917,4727-9861-6397-8552,3797-3933-5343-9929,329-540953-2
W000001331,417298.88,U000000224,9108-2668-2551-0428,8631-8703-1229-0730,899-674331-5
W000001332,110489.14,U000000155,1961-9940-6770-0435,9696-3398-3337-0089,136-979062-3
W000001333,92626.26,U000001369,7380-0519-7025-4046,5297-4961-4767-9147,821-492045-1
W000001334,152556.78,U000000542,6020-6198-0414-3532,6480-8642-7497-1745,544-359823-9
W000001335,261181.69,U000001516,4025-2184-2366-7738,4990-4547-7166-1669,892-463693-7
W000001336,457576.74,U000001437,0245-4308-4502-5060,5508-8865-4566-3827,569-409261-0
W000001337,433993.44,U000000199,1289-6940-4222-6055,1643-3161-4857-9342,137-956807-7
W000001338,109608.24,U000000628,5316-3596-2965-3510,4688-8020-6609-2207,301-413321-1
W000001339,60929.07,U000001417,7479-6816-4344-5001,8210-3630-3310-1369,217-847745-9
W000001340,52472.26,U000001006,6640-0300-9904-5205,6308-4383-2559-5657,416-941735-8
W000001341,254554.34,U000000300,9938-6491-2509-6586,5700-2489-7166-2596,694-846534-4
W000001342,493780.44,U000000668,6044-0343-4724-4490,6055-4852-9872-3258,764-135566-2
W000001343,313865.01,U000000737,4883-4485-8254-8783,5827-9914-7498-6260,396-406923-1
W000001344,455762.63,U000001079,7449-4048-8125-4725,0643-5739-3166-7777,907-298197-2
W000001345,227844.98,U000001572,4054-7702-1316-7656,0678-5444-5680-4301,481-200297-9
W000001346,319613.97,U000001422,2497-6941-5901-6439,8425-7453-3660-5190,705-052685-8
W000001347,402544.82,U000000559,3036-2684-5670-4674,3849-2997-5962-3298,331-459572-2
W000001348,332020.72,U000000349,3103-1638-3858-3240,4990-8056-4269-3252,039-061939-9
W000001349,46183.72,U000001153,8937-8586-6955-2248,8438-7560-8003-2937,493-633037-3
W000001350,199603.62,U000001788,6374-8443-4242-8346,6695-5573-4261-3181,445-885637-8
W000001351,106438.72,U000001908,1463-1191-6109-5545,5485-1039-1386-0273,901-895122-4
W000001352,87542.44,U000000522,6620-9581-1584-1065,2522-0602-9970-4669,276-910385-5
W000001353,268301.84,U000001656,8582-1322-3324-4549,6893-4140-6334-3177,325-438960-4
W000001354,206881.71,U000000377,4697-4958-5330-7567,0492-4701-9407-5112,504-708993-4
W000001355,437372.61,U000000090,7282-9865-5737-9523,5927-7939-0425-5087,190-917109-3
W000001356,388085.45,U000000670,9768-6237-8843-1554,1384-7766-4501-4437,169-455109-5
W000001357,416917.37,U000000814,8162-1255-2242-4449,6767-7480-9864-3536,815-702947-8
W000001358,160517.52,U000001874,0398-1323-6477-3964,1945-5362-3678-6142,443-642568-3
W000001359,130615.53,U000000461,0550-6727-9220-2715,4157-4537-3523-4940,126-869249-3
W000001360,63020.78,U000001111,0144-7185-2946-0676,8754-0587-9122-0286,708-695824-0
W000001361,297831.47,U000000475,6236-9626-2471-6711,1816-0842-8498-6396,874-777443-6
W000001362,488088.28,U000001891,8375-7283-3135-1568,6413-9970-4021-8681,909-105271-4
W000001363,373300.92,U000000895,2150-5971-5900-2246,7891-0298-3393-9097,163-508465-0
W000001364,487382.35,U000001795,5436-7559-0554-1737,1438-6021-9448-9617,715-990777-3
W000001365,311600.04,U000001542,5963-1851-0043-8843,2479-5362-2751-1378,992-857191-4
W000001366,326062.75,U000000878,7935-5853-3567-5802,6748-5739-9115-4046,091-149986-6
W000001367,321799.25,U000001412,7596-9657-8229-7364,0201-7943-8601-2205,352-924818-0
W000001368,158623.56,U000000295,9056-2060-2645-3878,3458-2297-2066-1276,136-882835-1
W000001369,192324.3,U000000185,1041-0584-3603-2125,1073-4332-9921-4121,083-372516-7
W000001370,307946.06,U000000107,1384-2160-2395-7824,5508-8865-4566-3827,849-764519-0
W000001371,422189.25,U000001978,7479-6816-4344-5001,6046-3044-5424-9472,106-700194-7
W000001372,436861.91,U000000022,1142-0628-8130-3773,7615-1520-6932-6781,100-198058-2
W000001373,60834.06,U000001728,3834-8050-4161-3574,4470-3659-8602-8642,263-766385-4
W000001374,89243.5,U000000484,1807-1847-6942-1533,5391-7759-1333-0729,892-463693-7
W000001375,120373.11,U000001114,3036-2684-5670-4674,1310-9163-5476-2555,073-666306-4
W000001376,350068.09,U000000863,8919-4920-8022-7516,1724-0810-8475-6836,376-391317-3
W000001377,206654.03,U000000457,3713-1328-8514-6976,0977-3433-1272-7533,480-046290-9
W000001378,383886.0,U000001921,7286-4191-0784-3670,7039-7181-7582-7282,675-024100-1
W000001379,149021.89,U000000884,8375-7283-3135-1568,4380-7570-3853-3595,062-254901-4
W000001380,294687.9,U000000776,9975-0963-2330-8965,1926-0413-4266-7482,474-742024-2
W000001381,345888.86,U000000333,9534-6382-6550-0772,5400-0815-8163-6745,405-619789-1
W000001382,43300.51,U000000791,0397-1030-1865-8862,6395-0017-4156-4661,005-534179-3
W000001383,1849.68,U000000915,2311-4665-2460-0865,1744-5195-0406-6281,038-591824-8
W000001384,191442.85,U000001162,8612-6292-5322-1330,7382-7910-5378-3283,258-984061-3
W000001385,335131.97,U000001012,8721-6399-2925-7924,9029-0189-3473-5405,270-117402-1
W000001386,295310.05,U000000807,8642-8158-9819-8602,1569-2690-8092-2586,999-096269-6
W000001387,321917.42,U000001475,0550-8591-9073-2026,7371-1589-9404-4355,105-844737-6
W000001388,434889.63,U000001085,9022-0818-3695-7855,0816-1135-6256-5779,451-350103-8
W000001389,232693.85,U000000466,6850-7660-8034-2833,7538-5915-7425-2185,768-349619-0
W000001390,101301.43,U000001710,5109-6040-5796-1996,4949-3700-5655-7245,745-321615-1
W000001391,338743.14,U000001943,4054-7702-1316-7656,1366-9127-0625-5878,885-789960-9
W000001392,59339.62,U000001855,4782-3613-7741-2263,8587-7254-1410-1783,366-111858-1
W000001393,2635.38,U000001292,3829-7349-7370-5214,0288-8327-0667-8001,133-519042-4
W000001394,297018.25,U000000264,3623-3385-6898-5602,5223-6912-9030-4986,070-403459-8
W000001395,173228.06,U000000172,9538-5553-6662-9720,2021-3315-0204-2705,551-735702-4
W000001396,249937.92,U000001078,3970-1010-6531-0666,8472-9368-5131-1040,534-048033-3
W000001397,431197.02,U000001523,5578-9384-6218-6972,4470-3659-8602-8642,963-483789-3
W000001398,320953.66,U000000666,9469-2633-7343-0088,7064-6548-9747-3737,171-223094-5
W000001399,63577.21,U000001235,1046-2423-6976-8855,2338-8956-1496-8578,099-772300-8
W000001400,241171.05,U000001147,9872-6624-8157-8973,9149-7561-7333-9975,767-950183-6
W000001401,452907.71,U000000249,8812-9193-8230-9675,3502-1209-5100-9625,943-321714-2
W000001402,315977.91,U000000939,8191-4834-0856-9743,4638-1221-7695-6165,411-042089-6
W000001403,115544.07,U000000203,1095-2886-5106-4111,7642-7866-0886-1507,910-375156-6
W000001404,497555.78,U000000091,7269-0720-8678-8733,6018-9303-6209-0873,016-124384-6
W000001405,407937.93,U000000656,1078-8351-7293-6613,0226-1705-8362-3184,250-378862-3
W000001406,484424.79,U000001409,7018-2163-0719-4710,7327-1010-0158-7069,163-508465-0
W000001407,456980.66,U000001669,6337-4045-9313-2656,5821-7691-4581-4443,771-937601-2
W000001408,335774.39,U000000969,1073-4208-6900-2652,9934-9631-1874-6756,030-716822-4
W000001409,24049.94,U000001395,3451-0069-7381-2770,5383-2823-0400-8085,743-189606-9
W000001410,45056.62,U000000259,1961-8476-9425-3021,9470-7459-2846-2300,895-341012-3
W000001411,222443.12,U000001758,5562-6704-7476-2281,7002-1182-6340-8206,030-716822-4
W000001412,430591.1,U000001559,2220-9556-4430-7962,1730-9392-5339-1696,862-069626-5
W000001413,389472.25,U000000818,7353-0970-9413-3729,1232-5429-0959-3811,214-552383-4
W000001414,174383.83,U000001207,9478-4693-3167-9892,4129-6309-8718-2957,228-844757-9
W000001415,393922.76,U000000161,3267-2648-9058-9943,4328-4267-2678-3347,356-228402-6
W000001416,232369.72,U000000350,0709-3849-0123-7195,9969-3868-3376-3245,835-463757-8
W000001417,42369.58,U000001492,4054-7702-1316-7656,6679-4048-5456-8128,512-505029-2
W000001418,138069.71,U000000280,3652-7904-6204-4419,8084-5593-5325-1486,834-243498-2
W000001419,285039.27,U000000862,4958-5997-9910-9833,4572-6660-5413-9933,171-467935-4
W000001420,214566.13,U000001991,6268-9372-8098-6814,7620-2819-5260-7298,168-055790-0
W000001421,1083.13,U000000688,3784-2585-9859-5964,0800-3066-0422-0874,008-393650-2
W000001422,194227.55,U000001267,8544-3003-9709-7906,1587-4331-9363-8447,910-375156-6
W000001423,71733.16,U000000130,8951-1317-0962-0430,1707-1285-2177-9900,897-024345-2
W000001424,433150.61,U000001906,2204-4697-1245-9397,5400-0815-8163-6745,810-754236-0
W000001425,374151.37,U000000058,2133-0615-2444-3201,6585-0370-2907-7668,777-220085-9
W000001426,381688.93,U000001587,6894-9218-1176-4947,1032-9645-9528-2854,752-005729-4
W000001427,237297.39,U000000380,1122-9067-8573-2807,0154-3806-6769-5113,413-798188-0
W000001428,39613.94,U000000982,5574-0983-0588-6347,8325-4844-8781-0663,264-726897-4
W000001429,238361.53,U000000003,2717-3081-9467-4584,9393-9857-4813-2787,867-511500-0
W000001430,474883.81,U000000261,8274-5448-3319-9574,1966-9132-8481-2746,377-151138-7
W000001431,425521.51,U000001701,2133-0615-2444-3201,2232-6491-1466-2208,867-097579-7
W000001432,268572.05,U000001486,8434-4360-4454-9056,9761-7784-1603-0202,838-138496-2
W000001433,60410.52,U000000525,1487-3137-3761-0598,7818-7256-9991-7941,626-568581-2
W000001434,321929.43,U000001741,3700-2009-5280-4465,4005-7868-1762-3389,755-817828-7
W000001435,487333.83,U000001029,8602-7934-6325-4225,0017-4335-9331-9091,385-864886-9
W000001436,409616.26,U000000365,2279-0382-7487-0268,8048-4760-9693-4201,969-231158-6
W000001437,488807.59,U000000717,1340-4083-0321-5262,0902-2798-1607-9647,781-593170-7
W000001438,143865.06,U000000693,7220-2381-5220-3157,6585-0370-2907-7668,434-270857-5
W000001439,96009.22,U000001819,3919-5550-2019-2819,0078-6997-9076-7994,639-915177-5
W000001440,222689.02,U000001852,4192-0951-0716-7393,7788-0120-5704-9571,269-087819-9
W000001441,168253.0,U000000345,7380-0993-8766-8598,1656-0893-3874-3608,119-721042-7
W000001442,286092.09,U000001508,9044-7088-9552-0248,1004-0704-5117-0464,784-520131-5
W000001443,1068.65,U000001415,8433-6772-7138-5202,8437-4878-3685-6747,189-929291-8
W000001444,269947.4,U000001373,1761-1989-1148-1777,0087-6246-8654-1256,965-252966-2
W000001445,236177.59,U000001968,2340-6111-8924-0018,4731-6656-0650-5473,188-372207-2
W000001446,454497.38,U000001563,9854-4887-7269-5500,1226-9409-6559-5418,185-317338-7
W000001447,307854.99,U000000110,4083-3153-1458-2706,3873-8852-3562-4435,466-413105-3
W000001448,299268.49,U000000180,5727-1300-9855-3965,5223-6912-9030-4986,901-895122-4
W000001449,482711.8,U000000933,9028-5163-5510-5312,8522-6398-4656-7979,407-102236-3
W000001450,249740.75,U000001041,6532-1574-2940-0746,0552-4531-6184-9715,180-317393-4
W000001451,362719.42,U000001264,7705-7767-2814-4922,1711-2706-3613-7611,055-162879-8
W000001452,92923.35,U000000529,3162-4108-8032-4206,8372-7257-7886-0002,150-656914-9
W000001453,401493.65,U000000768,0015-2286-8815-8075,1567-8898-0821-0797,549-201782-7
W000001454,381855.3,U000000613,8084-4425-4236-3615,0902-2798-1607-9647,019-277436-1
W000001455,121633.5,U000001334,2103-2938-4659-5970,3320-3206-4391-0557,131-545327-5
W000001456,415472.14,U000000918,4831-4768-6351-6938,2508-8910-9383-1448,464-385739-5
W000001457,150628.59,U000001413,0924-4500-1987-6218,7668-8754-8595-7303,117-783804-9
W000001458,319087.53,U000000765,6791-9711-8426-4904,8437-4878-3685-6747,011-857145-3
W000001459,274184.23,U000000166,6552-2419-6454-2102,1623-5771-6265-7406,169-455109-5
W000001460,264214.33,U000001832,4259-7689-4415-7410,7697-0071-2265-8532,697-000046-8
W000001461,447033.09,U000001850,9077-6472-3296-8864,4860-5035-1262-7342,204-415010-9
W000001462,385988.47,U000000004,5529-2169-0082-1353,3403-9297-6040-3690,019-232956-9
W000001463,296461.47,U000000673,6181-7735-1986-1546,5998-2890-3066-5422,619-750122-3
W000001464,455858.73,U000001777,9920-2532-5011-8710,9393-9857-4813-2787,813-693189-5
W000001465,6260.0,U000000030,1414-8422-2408-1464,5914-9334-8226-4325,096-192322-7
W000001466,428189.6,U000001703,9955-0780-5072-9844,9268-0469-1055-6990,080-781890-6
W000001467,155008.18,U000001953,5578-9384-6218-6972,0302-9833-8624-3431,030-032445-4
W000001468,127045.72,U000001487,1411-9402-6331-4186,4804-6985-7932-2701,230-751442-0
W000001469,480379.14,U000001501,6225-2365-4964-9126,3326-1792-8414-1247,293-875897-3
W000001470,169936.87,U000000941,6999-2311-0528-0118,0294-0327-9175-5885,284-978583-8
W000001471,358637.25,U000000146,8924-5622-5889-6023,3502-1209-5100-9625,726-348351-1
W000001472,196433.77,U000000274,7082-2447-9037-3694,4020-1505-4090-6710,886-126899-4
W000001473,447183.65,U000000414,2134-7810-1544-9307,1154-4686-5672-5280,050-042869-6
W000001474,274053.89,U000001057,9894-0455-4519-1535,4098-3872-8632-0020,817-897901-5
W000001475,166720.21,U000000579,0501-2356-9794-1045,9347-7025-7194-9352,049-183652-1
W000001476,479962.23,U000000994,9873-2250-3011-0430,7153-8583-6680-1668,844-591250-9
W000001477,76306.56,U000000045,0120-4532-4291-7818,3898-2394-9526-0440,811-781834-4
W000001478,337623.15,U000000292,0706-9238-8660-2394,1495-6591-9842-9295,603-088947-5
W000001479,32515.38,U000000150,6621-1284-4492-8960,4143-9505-8598-6558,248-603272-8
W000001480,248238.52,U000000835,8924-5622-5889-6023,7916-4313-9867-9489,445-885637-8
W000001481,366517.76,U000000265,0949-6348-6445-3663,7042-1741-5651-1015,731-830643-6
W000001482,416720.26,U000001065,3034-3695-4040-6391,5542-7001-8301-6674,498-127100-4
W000001483,137222.13,U000001312,0610-2893-5553-1081,0816-9330-0788-8771,451-438057-6
W000001484,128880.67,U000001256,9141-4765-4789-6654,5575-6990-3239-8322,415-891082-3
W000001485,320411.89,U000001295,1752-1465-6917-2730,7502-9878-5597-7261,093-585419-8
W000001486,412656.98,U000000317,2789-4780-6983-5220,4388-7367-6673-0659,337-803871-0
W000001487,104027.68,U000001442,8990-4765-9949-7401,8772-5374-6010-1598,880-109954-6
W000001488,478422.53,U000001109,5878-8864-5024-9479,6486-0111-6616-0803,968-472486-9
W000001489,51463.82,U000000856,9393-3433-1766-0439,9355-2087-7168-7897,236-646042-5
W000001490,99615.79,U000000371,4698-0042-6465-2472,9571-6293-5876-1659,348-120151-2
W000001491,358997.87,U000001344,1696-7910-6056-7453,8672-2643-7830-3569,770-504542-2
W000001492,23155.82,U000001378,3706-2241-6859-6840,5935-7520-5031-9362,793-180234-4
W000001493,446148.1,U000001841,4949-3740-3284-5756,8174-2295-7847-9489,451-174603-7
W000001494,264123.3,U000001617,2487-2366-9143-6681,4009-5062-1020-1484,251-844599-2
W000001495,365101.02,U000000459,9245-7326-0959-0508,7064-6548-9747-3737,907-345519-8
W000001496,44527.44,U000000984,2868-2780-3860-4134,2720-6599-9943-7103,632-657492-1
W000001497,494442.6,U000001099,9049-6657-4417-9082,1707-1285-2177-9900,017-557541-5
W000001498,375570.98,U000000098,2981-7989-9491-8016,6768-7667-2942-2574,834-824876-8
W000001499,95171.28,U000001927,2936-7718-3490-7392,5378-1416-2285-1635,727-057025-3
W000001500,109178.61,U000001807,0443-3016-0622-0784,3589-0536-1621-1226,062-335714-0
W000001501,442274.8,U000001214,8593-1203-5506-0454,4551-8569-9360-2993,149-225294-4
W000001502,193242.66,U000000383,2699-9290-1775-0478,2954-0975-9858-5460,947-820591-0
W000001503,348574.81,U000001439,3398-9426-4252-8502,3513-5959-7367-0977,257-746461-9
W000001504,414308.25,U000000268,9077-6472-3296-8864,4796-3201-0992-8818,348-292774-2
W000001505,271673.1,U000000190,3818-2406-0319-5226,2103-1805-5434-4016,852-807773-9
W000001506,313038.61,U000001394,5358-5984-5214-9051,7381-5282-4235-2750,755-829340-9
W000001507,442714.42,U000000143,5705-2010-3916-8736,9013-2301-0214-6876,230-473373-2
W000001508,238470.17,U000001473,4665-7700-6855-4473,0906-8386-6153-8705,331-095318-5
W000001509,326218.43,U000001799,2290-6493-9121-1266,2527-9263-3869-5905,466-507318-5
W000001510,297335.79,U000000882,3826-9023-7663-4777,7419-2532-9052-0497,356-122654-0
W000001511,119507.89,U000001080,1182-1542-4090-9034,9997-0524-5917-0226,830-286257-9
W000001512,37693.22,U000001680,0349-9502-6531-1623,4310-2052-7251-0374,900-512773-1
W000001513,285451.38,U000001641,7938-1068-0850-7987,1146-5849-7063-8537,385-630624-3
W000001514,182614.78,U000001110,7791-8032-9926-3373,1032-1274-9724-4801,368-181370-6
